algorithm,seed,iteration,PTNR,gain,null_depth,lr_step,offset_changes
Cont SA (No Reset),1,26,16.509808214926146,24.08306931623021,7.573261101304062,0.002143588810000001,18
Cont SA (No Reset),1,27,16.509808214926146,24.08306931623021,7.573261101304062,0.0023579476910000016,18
Cont SA (No Reset),1,28,16.900186888025743,24.260141358688326,7.359954470662584,0.0011789738455000008,19
Cont SA (No Reset),1,29,16.900186888025743,24.260141358688326,7.359954470662584,0.001296871230050001,19
Cont SA (No Reset),1,30,17.36543128648248,24.44678701619285,7.0813557297103715,0.0014265583530550011,20
Cont SA (No Reset),1,31,16.348224972964577,24.31695169538947,7.968726722424893,0.0015692141883605014,21
Cont SA (No Reset),1,32,17.997059111033547,24.091673305559418,6.09461419452587,0.001,22
Cont SA (No Reset),1,33,17.997059111033547,24.091673305559418,6.09461419452587,0.0011,22
Cont SA (No Reset),1,34,18.12293877752896,23.869144248937076,5.746205471408115,0.001,23
Cont SA (No Reset),1,35,18.437769398762164,23.80370712147559,5.365937722713427,0.001,24
Cont SA (No Reset),1,36,18.437769398762164,23.80370712147559,5.365937722713427,0.0011,24
Cont SA (No Reset),1,37,18.155592438067508,23.784220562674587,5.62862812460708,0.001,25
Cont SA (No Reset),1,38,18.155592438067508,23.784220562674587,5.62862812460708,0.0011,25
Cont SA (No Reset),1,39,18.155592438067508,23.784220562674587,5.62862812460708,0.001,25
Cont SA (No Reset),1,40,18.155592438067508,23.784220562674587,5.62862812460708,0.001,25
Cont SA (No Reset),1,41,18.155592438067508,23.784220562674587,5.62862812460708,0.0011,25
Cont SA (No Reset),1,42,18.79752947908894,23.699773026892284,4.9022435478033435,0.001,26
Cont SA (No Reset),1,43,18.79752947908894,23.699773026892284,4.9022435478033435,0.001,26
Cont SA (No Reset),1,44,19.03797633242761,23.736045394134297,4.698069061706685,0.001,27
Cont SA (No Reset),1,45,19.306350573422062,23.826667313602734,4.520316740180671,0.0011,28
Cont SA (No Reset),1,46,19.64229034262824,23.773655165544582,4.131364822916342,0.0012100000000000001,29
Cont SA (No Reset),1,47,19.64229034262824,23.773655165544582,4.131364822916342,0.001,29
Cont SA (No Reset),1,48,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,49,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,50,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,51,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,52,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,53,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,54,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,55,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,56,20.000512668314755,23.630796344225224,3.6302836759104697,0.001,30
Cont SA (No Reset),1,57,20.216097009075657,23.64520322493274,3.429106215857081,0.001,31
Cont SA (No Reset),1,58,20.413732594252345,23.691712268774452,3.2779796745221073,0.0011,32
Cont SA (No Reset),1,59,20.79345196664397,23.799165954580303,3.0057139879363306,0.0012100000000000001,33
Cont SA (No Reset),1,60,21.294290716035764,23.632583514292747,2.3382927982569837,0.0013310000000000002,34
Cont SA (No Reset),1,61,21.294290716035764,23.632583514292747,2.3382927982569837,0.001,34
Cont SA (No Reset),1,62,21.294290716035764,23.632583514292747,2.3382927982569837,0.001,34
Cont SA (No Reset),1,63,21.294290716035764,23.632583514292747,2.3382927982569837,0.001,34
Cont SA (No Reset),1,64,21.294290716035764,23.632583514292747,2.3382927982569837,0.001,34
Cont SA (No Reset),1,65,21.294290716035764,23.632583514292747,2.3382927982569837,0.001,34
Cont SA (No Reset),1,66,21.294290716035764,23.632583514292747,2.3382927982569837,0.0011,34
Cont SA (No Reset),1,67,21.294290716035764,23.632583514292747,2.3382927982569837,0.0012100000000000001,34
Cont SA (No Reset),1,68,21.424719252253304,23.64845068295637,2.223731430703067,0.0013310000000000002,35
Cont SA (No Reset),1,69,21.424719252253304,23.64845068295637,2.223731430703067,0.001,35
Cont SA (No Reset),1,70,21.424719252253304,23.64845068295637,2.223731430703067,0.001,35
Cont SA (No Reset),1,71,21.424719252253304,23.64845068295637,2.223731430703067,0.0011,35
Cont SA (No Reset),1,72,21.424719252253304,23.64845068295637,2.223731430703067,0.001,35
Cont SA (No Reset),1,73,21.424719252253304,23.64845068295637,2.223731430703067,0.001,35
Cont SA (No Reset),1,74,21.424719252253304,23.64845068295637,2.223731430703067,0.0011,35
Cont SA (No Reset),1,75,21.510864291965174,23.648036762617146,2.1371724706519726,0.0012100000000000001,36
Cont SA (No Reset),1,76,21.510864291965174,23.648036762617146,2.1371724706519726,0.0013310000000000002,36
Cont SA (No Reset),1,77,21.510864291965174,23.648036762617146,2.1371724706519726,0.001,36
Cont SA (No Reset),1,78,21.510864291965174,23.648036762617146,2.1371724706519726,0.001,36
Cont SA (No Reset),1,79,21.817147306950577,23.710646886813347,1.8934995798627685,0.001,37
Cont SA (No Reset),1,80,21.817147306950577,23.710646886813347,1.8934995798627685,0.0011,37
Cont SA (No Reset),1,81,21.817147306950577,23.710646886813347,1.8934995798627685,0.001,37
Cont SA (No Reset),1,82,21.817147306950577,23.710646886813347,1.8934995798627685,0.0011,37
Cont SA (No Reset),1,83,21.817147306950577,23.710646886813347,1.8934995798627685,0.001,37
Cont SA (No Reset),1,84,21.817147306950577,23.710646886813347,1.8934995798627685,0.001,37
Cont SA (No Reset),1,85,21.976267914824987,23.71926239133641,1.7429944765114227,0.0011,38
Cont SA (No Reset),1,86,21.976267914824987,23.71926239133641,1.7429944765114227,0.0012100000000000001,38
Cont SA (No Reset),1,87,21.976267914824987,23.71926239133641,1.7429944765114227,0.001,38
Cont SA (No Reset),1,88,21.976267914824987,23.71926239133641,1.7429944765114227,0.001,38
Cont SA (No Reset),1,89,21.976267914824987,23.71926239133641,1.7429944765114227,0.001,38
Cont SA (No Reset),1,90,21.976267914824987,23.71926239133641,1.7429944765114227,0.0011,38
Cont SA (No Reset),1,91,21.976267914824987,23.71926239133641,1.7429944765114227,0.001,38
Cont SA (No Reset),1,92,21.976267914824987,23.71926239133641,1.7429944765114227,0.001,38
Cont SA (No Reset),1,93,21.976267914824987,23.71926239133641,1.7429944765114227,0.001,38
Cont SA (No Reset),1,94,22.06199368590864,23.724699121588966,1.6627054356803246,0.001,39
Cont SA (No Reset),1,95,22.26151945474334,23.704912200047147,1.4433927453038073,0.0011,40
Cont SA (No Reset),1,96,22.26151945474334,23.704912200047147,1.4433927453038073,0.0012100000000000001,40
Cont SA (No Reset),1,97,22.26151945474334,23.704912200047147,1.4433927453038073,0.0013310000000000002,40
Cont SA (No Reset),1,98,22.26151945474334,23.704912200047147,1.4433927453038073,0.001,40
Cont SA (No Reset),1,99,22.26151945474334,23.704912200047147,1.4433927453038073,0.001,40
Cont SA (No Reset),1,100,22.26151945474334,23.704912200047147,1.4433927453038073,0.001,40
Cont SA (No Reset),1,101,22.26151945474334,23.704912200047147,1.4433927453038073,0.001,40
Cont SA (No Reset),1,102,22.26151945474334,23.704912200047147,1.4433927453038073,0.001,40
Cont SA (No Reset),1,103,22.26151945474334,23.704912200047147,1.4433927453038073,0.001,40
Cont SA (No Reset),1,104,22.262245845723434,23.796056115049673,1.5338102693262377,0.001,41
Cont SA (No Reset),1,105,22.262245845723434,23.796056115049673,1.5338102693262377,0.0011,41
Cont SA (No Reset),1,106,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,107,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,108,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,109,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,110,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,111,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,112,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,113,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,114,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,115,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,116,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,117,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,118,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,119,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,120,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,121,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,122,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,123,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,124,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,125,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,126,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,127,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,128,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,129,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,130,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,131,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,132,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,133,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,134,22.63022758632301,23.848658768452076,1.2184311821290648,0.0011,42
Cont SA (No Reset),1,135,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,136,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,137,22.63022758632301,23.848658768452076,1.2184311821290648,0.001,42
Cont SA (No Reset),1,138,23.221948407151018,23.819889672489047,0.5979412653380288,0.001,43
Cont SA (No Reset),1,139,23.498294760503573,23.778638971109327,0.28034421060575604,0.0011,44
Cont SA (No Reset),1,140,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,141,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,142,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,143,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,144,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,145,23.498294760503573,23.778638971109327,0.28034421060575604,0.0011,44
Cont SA (No Reset),1,146,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,147,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,148,23.498294760503573,23.778638971109327,0.28034421060575604,0.0011,44
Cont SA (No Reset),1,149,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),1,150,23.498294760503573,23.778638971109327,0.28034421060575604,0.001,44
Cont SA (No Reset),2,1,28.705844048146144,33.52609001768301,4.820245969536868,0.05,0
Cont SA (No Reset),2,2,24.776411123436173,33.29899270586652,8.522581582430345,0.025,1
Cont SA (No Reset),2,3,22.44178437186946,32.17857424537387,9.736789873504412,0.027500000000000004,2
Cont SA (No Reset),2,4,19.647092918750413,31.489179549706453,11.84208663095604,0.013750000000000002,3
Cont SA (No Reset),2,5,22.663039437431596,30.190121954668463,7.527082517236866,0.015125000000000003,4
Cont SA (No Reset),2,6,21.86954525779656,29.485541497715914,7.615996239919354,0.0075625000000000015,5
Cont SA (No Reset),2,7,20.992225204637066,28.959834397541062,7.967609192903997,0.0037812500000000008,6
Cont SA (No Reset),2,8,21.47300428244135,29.26484708176463,7.791842799323278,0.0018906250000000004,7
Cont SA (No Reset),2,9,22.52985315374906,29.67717732041497,7.147324166665911,0.0020796875000000004,8
Cont SA (No Reset),2,10,21.943292234760534,29.587550905758064,7.64425867099753,0.0022876562500000006,9
Cont SA (No Reset),2,11,22.722171808652977,29.852252937255063,7.130081128602086,0.0011438281250000003,10
Cont SA (No Reset),2,12,20.86674279898216,29.962600333858582,9.095857534876421,0.0012582109375000004,11
Cont SA (No Reset),2,13,20.17116406272597,29.889541779080567,9.718377716354595,0.0013840320312500005,12
Cont SA (No Reset),2,14,20.18326118543193,29.945998148971956,9.762736963540025,0.001,13
Cont SA (No Reset),2,15,19.83666644671188,28.729995270936698,8.893328824224819,0.0011,14
Cont SA (No Reset),2,16,20.376875638137747,29.031094255667668,8.65421861752992,0.001,15
Cont SA (No Reset),2,17,19.73538321846959,28.963064483900997,9.227681265431407,0.0011,16
Cont SA (No Reset),2,18,18.912604735094572,28.647243692231854,9.734638957137282,0.001,17
Cont SA (No Reset),2,19,18.715611220510574,28.692931354272275,9.977320133761703,0.001,18
Cont SA (No Reset),2,20,20.954563001182475,26.962109435789262,6.0075464346067875,0.0011,19
Cont SA (No Reset),2,21,23.663095889175263,27.21551322506915,3.5524173358938853,0.0012100000000000001,20
Cont SA (No Reset),2,22,23.663095889175263,27.21551322506915,3.5524173358938853,0.0013310000000000002,20
Cont SA (No Reset),2,23,23.663095889175263,27.21551322506915,3.5524173358938853,0.0014641000000000003,20
Cont SA (No Reset),2,24,23.663095889175263,27.21551322506915,3.5524173358938853,0.0016105100000000005,20
Cont SA (No Reset),2,25,23.663095889175263,27.21551322506915,3.5524173358938853,0.0017715610000000007,20
Cont SA (No Reset),2,26,23.663095889175263,27.21551322506915,3.5524173358938853,0.0019487171000000009,20
Cont SA (No Reset),2,27,23.663095889175263,27.21551322506915,3.5524173358938853,0.001,20
Cont SA (No Reset),2,28,23.663095889175263,27.21551322506915,3.5524173358938853,0.001,20
Cont SA (No Reset),2,29,23.663095889175263,27.21551322506915,3.5524173358938853,0.0011,20
Cont SA (No Reset),2,30,23.663095889175263,27.21551322506915,3.5524173358938853,0.0012100000000000001,20
Cont SA (No Reset),2,31,23.663095889175263,27.21551322506915,3.5524173358938853,0.0013310000000000002,20
Cont SA (No Reset),2,32,23.663095889175263,27.21551322506915,3.5524173358938853,0.0014641000000000003,20
Cont SA (No Reset),2,33,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0016105100000000005,21
Cont SA (No Reset),2,34,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0017715610000000007,21
Cont SA (No Reset),2,35,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,36,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,37,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0012100000000000001,21
Cont SA (No Reset),2,38,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0013310000000000002,21
Cont SA (No Reset),2,39,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0014641000000000003,21
Cont SA (No Reset),2,40,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,41,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,42,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,43,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,44,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0012100000000000001,21
Cont SA (No Reset),2,45,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0013310000000000002,21
Cont SA (No Reset),2,46,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0014641000000000003,21
Cont SA (No Reset),2,47,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0016105100000000005,21
Cont SA (No Reset),2,48,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0017715610000000007,21
Cont SA (No Reset),2,49,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,50,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,51,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0012100000000000001,21
Cont SA (No Reset),2,52,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,53,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,54,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,55,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,56,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,57,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,58,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,59,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,60,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,61,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,62,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0012100000000000001,21
Cont SA (No Reset),2,63,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0013310000000000002,21
Cont SA (No Reset),2,64,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0014641000000000003,21
Cont SA (No Reset),2,65,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,66,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,67,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0012100000000000001,21
Cont SA (No Reset),2,68,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,69,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,70,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,71,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,72,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,73,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0011,21
Cont SA (No Reset),2,74,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0012100000000000001,21
Cont SA (No Reset),2,75,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0013310000000000002,21
Cont SA (No Reset),2,76,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0014641000000000003,21
Cont SA (No Reset),2,77,29.472219941716688,27.40860952677763,-2.0636104149390575,0.0016105100000000005,21
Cont SA (No Reset),2,78,29.472219941716688,27.40860952677763,-2.0636104149390575,0.001,21
Cont SA (No Reset),2,79,29.529468831254366,26.09373164119961,-3.435737190054757,0.0011,22
Cont SA (No Reset),2,80,29.529468831254366,26.09373164119961,-3.435737190054757,0.001,22
Cont SA (No Reset),2,81,29.529468831254366,26.09373164119961,-3.435737190054757,0.0011,22
Cont SA (No Reset),2,82,30.96162910662171,26.138848657672938,-4.822780448948774,0.0012100000000000001,23
Cont SA (No Reset),2,83,30.96162910662171,26.138848657672938,-4.822780448948774,0.0013310000000000002,23
Cont SA (No Reset),2,84,30.96162910662171,26.138848657672938,-4.822780448948774,0.0014641000000000003,23
Cont SA (No Reset),2,85,30.96162910662171,26.138848657672938,-4.822780448948774,0.0016105100000000005,23
Cont SA (No Reset),2,86,30.96162910662171,26.138848657672938,-4.822780448948774,0.0017715610000000007,23
Cont SA (No Reset),2,87,30.96162910662171,26.138848657672938,-4.822780448948774,0.0019487171000000009,23
Cont SA (No Reset),2,88,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,89,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,90,30.96162910662171,26.138848657672938,-4.822780448948774,0.0011,23
Cont SA (No Reset),2,91,30.96162910662171,26.138848657672938,-4.822780448948774,0.0012100000000000001,23
Cont SA (No Reset),2,92,30.96162910662171,26.138848657672938,-4.822780448948774,0.0013310000000000002,23
Cont SA (No Reset),2,93,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,94,30.96162910662171,26.138848657672938,-4.822780448948774,0.0011,23
Cont SA (No Reset),2,95,30.96162910662171,26.138848657672938,-4.822780448948774,0.0012100000000000001,23
Cont SA (No Reset),2,96,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,97,30.96162910662171,26.138848657672938,-4.822780448948774,0.0011,23
Cont SA (No Reset),2,98,30.96162910662171,26.138848657672938,-4.822780448948774,0.0012100000000000001,23
Cont SA (No Reset),2,99,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,100,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,101,30.96162910662171,26.138848657672938,-4.822780448948774,0.0011,23
Cont SA (No Reset),2,102,30.96162910662171,26.138848657672938,-4.822780448948774,0.0012100000000000001,23
Cont SA (No Reset),2,103,30.96162910662171,26.138848657672938,-4.822780448948774,0.0013310000000000002,23
Cont SA (No Reset),2,104,30.96162910662171,26.138848657672938,-4.822780448948774,0.0014641000000000003,23
Cont SA (No Reset),2,105,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,106,30.96162910662171,26.138848657672938,-4.822780448948774,0.001,23
Cont SA (No Reset),2,107,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,108,31.042786050813255,26.147967108766,-4.894818942047255,0.0011,24
Cont SA (No Reset),2,109,31.042786050813255,26.147967108766,-4.894818942047255,0.0012100000000000001,24
Cont SA (No Reset),2,110,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,111,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,112,31.042786050813255,26.147967108766,-4.894818942047255,0.0011,24
Cont SA (No Reset),2,113,31.042786050813255,26.147967108766,-4.894818942047255,0.0012100000000000001,24
Cont SA (No Reset),2,114,31.042786050813255,26.147967108766,-4.894818942047255,0.0013310000000000002,24
Cont SA (No Reset),2,115,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,116,31.042786050813255,26.147967108766,-4.894818942047255,0.0011,24
Cont SA (No Reset),2,117,31.042786050813255,26.147967108766,-4.894818942047255,0.0012100000000000001,24
Cont SA (No Reset),2,118,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,119,31.042786050813255,26.147967108766,-4.894818942047255,0.0011,24
Cont SA (No Reset),2,120,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,121,31.042786050813255,26.147967108766,-4.894818942047255,0.001,24
Cont SA (No Reset),2,122,31.042786050813255,26.147967108766,-4.894818942047255,0.0011,24
Cont SA (No Reset),2,123,31.042786050813255,26.147967108766,-4.894818942047255,0.0012100000000000001,24
Cont SA (No Reset),2,124,31.042786050813255,26.147967108766,-4.894818942047255,0.0013310000000000002,24
Cont SA (No Reset),2,125,31.042786050813255,26.147967108766,-4.894818942047255,0.0014641000000000003,24
Cont SA (No Reset),2,126,31.042786050813255,26.147967108766,-4.894818942047255,0.0016105100000000005,24
Cont SA (No Reset),2,127,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,128,31.36135979742249,26.06128400454377,-5.300075792878722,0.0011,25
Cont SA (No Reset),2,129,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,130,31.36135979742249,26.06128400454377,-5.300075792878722,0.0011,25
Cont SA (No Reset),2,131,31.36135979742249,26.06128400454377,-5.300075792878722,0.0012100000000000001,25
Cont SA (No Reset),2,132,31.36135979742249,26.06128400454377,-5.300075792878722,0.0013310000000000002,25
Cont SA (No Reset),2,133,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,134,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,135,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,136,31.36135979742249,26.06128400454377,-5.300075792878722,0.0011,25
Cont SA (No Reset),2,137,31.36135979742249,26.06128400454377,-5.300075792878722,0.0012100000000000001,25
Cont SA (No Reset),2,138,31.36135979742249,26.06128400454377,-5.300075792878722,0.0013310000000000002,25
Cont SA (No Reset),2,139,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,140,31.36135979742249,26.06128400454377,-5.300075792878722,0.0011,25
Cont SA (No Reset),2,141,31.36135979742249,26.06128400454377,-5.300075792878722,0.0012100000000000001,25
Cont SA (No Reset),2,142,31.36135979742249,26.06128400454377,-5.300075792878722,0.0013310000000000002,25
Cont SA (No Reset),2,143,31.36135979742249,26.06128400454377,-5.300075792878722,0.0014641000000000003,25
Cont SA (No Reset),2,144,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,145,31.36135979742249,26.06128400454377,-5.300075792878722,0.0011,25
Cont SA (No Reset),2,146,31.36135979742249,26.06128400454377,-5.300075792878722,0.0012100000000000001,25
Cont SA (No Reset),2,147,31.36135979742249,26.06128400454377,-5.300075792878722,0.001,25
Cont SA (No Reset),2,148,31.36135979742249,26.06128400454377,-5.300075792878722,0.0011,25
Cont SA (No Reset),2,149,31.36135979742249,26.06128400454377,-5.300075792878722,0.0012100000000000001,25
Cont SA (No Reset),2,150,31.36135979742249,26.06128400454377,-5.300075792878722,0.0013310000000000002,25
Cont SA (No Reset),3,1,27.970089438483896,33.45403353513126,5.483944096647363,0.05,1
Cont SA (No Reset),3,2,28.8117106603134,33.365627304349104,4.553916644035705,0.025,2
Cont SA (No Reset),3,3,28.036274251162784,33.23362919708762,5.197354945924839,0.0125,3
Cont SA (No Reset),3,4,28.0343374130827,33.242492056075776,5.208154642993077,0.00625,4
Cont SA (No Reset),3,5,25.673794047249675,33.11200161043122,7.438207563181545,0.006875000000000001,5
Cont SA (No Reset),3,6,26.16369255113476,33.133148920357776,6.969456369223018,0.0075625000000000015,6
Cont SA (No Reset),3,7,30.193573966305248,32.582805054939136,2.389231088633887,0.008318750000000001,7
Cont SA (No Reset),3,8,30.193573966305248,32.582805054939136,2.389231088633887,0.004159375000000001,7
Cont SA (No Reset),3,9,30.193573966305248,32.582805054939136,2.389231088633887,0.004575312500000001,7
Cont SA (No Reset),3,10,25.701825356281883,31.78704907258316,6.085223716301275,0.005032843750000002,8
Cont SA (No Reset),3,11,25.701825356281883,31.78704907258316,6.085223716301275,0.005536128125000002,8
Cont SA (No Reset),3,12,24.043118669891108,31.269044541271143,7.225925871380035,0.002768064062500001,9
Cont SA (No Reset),3,13,24.311556846213477,31.44801964394233,7.136462797728853,0.0013840320312500005,10
Cont SA (No Reset),3,14,24.311556846213477,31.44801964394233,7.136462797728853,0.0015224352343750007,10
Cont SA (No Reset),3,15,24.311556846213477,31.44801964394233,7.136462797728853,0.001,10
