% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=91562, Sun Jun 21 09:08:42 2026, <python>{}</python>
49 686 4.0517305675051025 1.8555793405686831 -24.749609463341972 -1.9586881463233695e+01 8.631520278480771 38.074252249319294 26.859898149944282 -1.0121423460760113 nan 0.7   
50 700 3.969200589801763 1.8632353551750789 -24.749609463341972 -3.1820554143569488e+00 11.91560633666716 46.13952811905891 23.480916046000495 0.7827313136505172 nan 0.7   
51 714 3.8226935621039715 1.864795706644858 -24.749609463341972 -8.8131109929023204e+00 13.185604646156742 57.10599178371358 19.57127669560501 2.0861419953201583 nan 0.7   
52 728 3.737750938938892 1.86868192126764 -24.749609463341972 -4.8352202145623675e+00 24.265644263712247 40.61751719398834 19.740082921533016 12.99206502701344 nan 0.7   
53 742 3.677696013080741 1.874504281195067 -24.749609463341972 -7.8543372896374919e-01 18.58726521230203 56.01413028069956 28.79495851321844 10.519311744517992 nan 0.7   
54 756 3.645415351087545 1.8762833084150392 -24.749609463341972 -1.4114546798460328e+00 21.101674077556552 54.44612373571967 21.943466611732628 5.040637335658514 nan 0.7   
55 770 3.625510797595088 1.8668549481523844 -24.749609463341972 -6.2391041756453500e+00 19.686018882605875 52.72666325413511 7.746244620103965 16.438615865904097 nan 0.8   
56 784 3.5431459152348115 1.8828859183530446 -24.749609463341972 -4.7017366519418999e+00 24.59891081534439 48.68814938546014 25.20921601878863 5.347339075163548 nan 0.8   
57 798 3.4209898441581585 1.891579780996809 -24.749609463341972 -3.1931918034527040e+00 8.818073713410179 39.790504537129266 18.773522894109902 0.7674024348316077 nan 0.8   
58 812 3.294940918305295 1.8959909757324585 -24.749609463341972 -1.4227384424135165e+01 16.54419772726309 71.29792968996497 30.487961373424184 -4.404893545924962 nan 0.8   
59 826 3.193911295646282 1.8944401574179466 -24.749609463341972 -1.4600292245981240e+01 24.784342358855454 62.27085710648697 29.274837616273913 1.075803828406606 nan 0.8   
60 840 3.052731134551963 1.9077991060838835 -24.749609463341972 -1.1155053776123093e+01 11.237325844309815 57.01522288405853 30.368099741190886 -3.213745186968495 nan 0.8   
61 854 2.920203276715166 1.9047779332953247 -24.749609463341972 -1.0618607596077515e+01 10.19957073272077 39.566014960241944 15.643459012973189 5.604409703986899 nan 0.8   
62 868 2.7805374870748247 1.8960021896166281 -24.749609463341972 -1.4098967584686839e+01 6.104652429666233 47.303196238783826 22.670448731161663 -4.881849456169562 nan 0.8   
63 882 2.6790340602781453 1.8887437406463936 -24.749609463341972 -8.9465911751986482e+00 1.5219637350500186 38.00569269025994 10.427739662677386 -5.088435104819416 nan 0.9   
64 896 2.5867060188670004 1.891784134828348 -24.749609463341972 -1.6310759062704477e+01 1.321702706328928 47.03106619294675 10.323924499623232 -5.552853875068113 nan 0.9   
65 910 2.5207491579281824 1.9058406898474023 -24.749609463341972 -1.9011447313669557e+01 2.1823672437142267 19.522290169817698 10.977428214438937 -6.409698886531718 nan 0.9   
66 924 2.4274959480099527 1.9097702458156365 -24.749609463341972 -1.8413907363245208e+01 -4.151617794519883 31.276448694949984 14.940083946550981 -8.564862939501197 nan 0.9   
67 938 2.3630378567039827 1.9135861291641412 -24.749609463341972 -1.2364245876458831e+01 5.812822032544837 33.91840252915782 20.724005878592738 -10.637071499486137 nan 0.9   
68 952 2.299949417556954 1.912917156459619 -24.749609463341972 -1.6365821874176525e+01 5.39866815801701 36.758300982685284 20.77390331244903 -3.6305351881767507 nan 0.9   
69 966 2.2321030244266646 1.9128312274445471 -24.749609463341972 -1.4738008191724475e+01 2.2462905768761665 24.045441339603794 15.810406742639037 -6.156085990995374 nan 0.9   
70 980 2.153482892381003 1.9097735434368308 -24.749609463341972 -2.3648063186399220e+01 -7.798587784846763 15.175656555831733 18.54625435346796 -18.945247905004756 nan 0.9   
71 994 2.1084891058573216 1.907041342384068 -24.749609463341972 -1.8912638145427366e+01 -6.5986030174516515 14.166838906111906 17.77430021720389 -13.19311643193899 nan 0.9   
72 1008 2.0978586963901735 1.914622992238355 -29.604503594990327 -2.9604503594990327e+01 -6.164938967212521 17.090626018357835 16.566176941812877 -13.89200555563375 nan 1.0   
73 1022 2.0561200213956172 1.9182214822624581 -32.81187213892914 -3.2811872138929139e+01 -14.087416144531407 22.322891714419267 19.566771654225036 -26.790972932662008 nan 1.0   
74 1036 2.0672248237924733 1.921498919667547 -40.12279755031129 -4.0122797550311290e+01 -21.433001741932618 -7.556368767395721 11.234955565850175 -27.5661528375252 nan 1.0   
75 1050 2.042692070585596 1.9256840100741388 -40.12279755031129 -3.3916327902421862e+01 -20.616348091632787 0.22295978225786328 11.26278309841133 -29.240460325485348 nan 1.0   
76 1064 2.004630097419929 1.9323617049296153 -40.12279755031129 -3.2079936275390978e+01 -15.098256080113014 3.043989292600255 14.013446424600197 -22.432765952630596 nan 1.0   
77 1078 1.9751558801448923 1.9289090785435115 -40.12279755031129 -3.4944309522661797e+01 -18.862166709302954 -3.4986496733589156 11.910891548373272 -28.106689453768134 nan 1.0   
78 1092 1.9721485486674057 1.9250692814326733 -42.32742809460709 -4.2327428094607093e+01 -30.24537800084961 -0.9130357961823137 16.53729237104294 -35.501152513751585 nan 1.0   
